listing_id,title,property_type,bedrooms,bathrooms,area_sqft,price_aed,price_per_sqft,location,building,developer,agent_id,listing_status,listing_date,last_updated,views_count,furnished,parking_spaces,balcony,gym_access,pool_access,security,description
LST-005210,5BR Townhouse in Burj Views,townhouse,5,5,3110,5145818,1654,Downtown Dubai,Burj Views,Al Habtoor Group,Mohammed Al Rashid,active,2025-01-08,2025-08-31,1739,False,2,True,False,False,True,"Beautiful 5-bedroom townhouse in prestigious Burj Views, Downtown Dubai. Features 5 bathrooms, 3110 sqft of living space. Perfect for families."
LST-005211,0BR Studio in Ranches Heights,studio,0,1,1948,1444923,741,Arabian Ranches,Ranches Heights,Emaar Properties,Aisha Al Falasi,withdrawn,2025-05-17,2025-08-31,1427,False,2,False,True,True,True,"Beautiful 0-bedroom studio in prestigious Ranches Heights, Arabian Ranches. Features 1 bathrooms, 1948 sqft of living space. Perfect for professionals."
LST-005212,1BR Studio in Downtown Views,studio,1,1,1397,1019453,729,Downtown Dubai,Downtown Views,Azizi Developments,Rachel Green,active,2024-12-23,2025-08-31,1763,False,3,True,True,True,False,"Beautiful 1-bedroom studio in prestigious Downtown Views, Downtown Dubai. Features 1 bathrooms, 1397 sqft of living space. Perfect for professionals."
LST-005213,1BR Studio in JBR Views,studio,1,3,1079,1214006,1125,JBR,JBR Views,Omniyat,Amanda Davis,withdrawn,2025-04-18,2025-08-31,157,True,1,True,False,True,False,"Beautiful 1-bedroom studio in prestigious JBR Views, JBR. Features 3 bathrooms, 1079 sqft of living space. Perfect for professionals."
LST-005214,3BR Townhouse in Jumeirah Heights,townhouse,3,3,2832,3650570,1289,Jumeirah,Jumeirah Heights,Meraas,Abdullah Al Muhairi,active,2025-01-25,2025-08-31,1131,False,2,False,True,True,False,"Beautiful 3-bedroom townhouse in prestigious Jumeirah Heights, Jumeirah. Features 3 bathrooms, 2832 sqft of living space. Perfect for families."
LST-005215,5BR Penthouse in Palm Tower,penthouse,5,6,2677,6596542,2464,Palm Jumeirah,Palm Tower,Nakheel,Mohammed Al Rashid,withdrawn,2025-08-15,2025-08-31,73,True,0,False,False,False,False,"Beautiful 5-bedroom penthouse in prestigious Palm Tower, Palm Jumeirah. Features 6 bathrooms, 2677 sqft of living space. Perfect for families."
LST-005216,3BR Villa in Ranches Residences,villa,3,5,2869,5696802,1985,Arabian Ranches,Ranches Residences,Emaar Properties,Emily Chen,withdrawn,2025-04-30,2025-08-31,1599,False,0,True,True,False,True,"Beautiful 3-bedroom villa in prestigious Ranches Residences, Arabian Ranches. Features 5 bathrooms, 2869 sqft of living space. Perfect for families."
LST-005217,1BR Studio in Ranches Residences,studio,1,1,1225,1326788,1083,Arabian Ranches,Ranches Residences,Emaar Properties,Amanda Davis,sold,2025-01-12,2025-08-31,1851,True,3,True,False,True,False,"Beautiful 1-bedroom studio in prestigious Ranches Residences, Arabian Ranches. Features 1 bathrooms, 1225 sqft of living space. Perfect for professionals."
LST-005218,3BR Villa in Ranches Residences,villa,3,4,1535,4223263,2751,Arabian Ranches,Ranches Residences,Deyaar Development,Mohammed Al Rashid,sold,2024-12-02,2025-08-31,242,False,0,True,True,False,False,"Beautiful 3-bedroom villa in prestigious Ranches Residences, Arabian Ranches. Features 4 bathrooms, 1535 sqft of living space. Perfect for families."
LST-005219,4BR Penthouse in Palm Heights,penthouse,4,6,3160,6974836,2207,Palm Jumeirah,Palm Heights,Al Habtoor Group,Sarah Johnson,withdrawn,2024-11-22,2025-08-31,1428,True,1,False,False,True,False,"Beautiful 4-bedroom penthouse in prestigious Palm Heights, Palm Jumeirah. Features 6 bathrooms, 3160 sqft of living space. Perfect for families."
LST-005220,5BR Villa in Ranches Residences,villa,5,5,2145,4756242,2217,Arabian Ranches,Ranches Residences,Deyaar Development,Mohammed Al Rashid,withdrawn,2024-10-19,2025-08-31,1501,False,3,False,True,False,False,"Beautiful 5-bedroom villa in prestigious Ranches Residences, Arabian Ranches. Features 5 bathrooms, 2145 sqft of living space. Perfect for families."
LST-005221,3BR Villa in Bay Heights,villa,3,4,1467,2391974,1630,Business Bay,Bay Heights,Union Properties,Lisa Thompson,sold,2024-12-13,2025-08-31,152,True,1,False,True,False,True,"Beautiful 3-bedroom villa in prestigious Bay Heights, Business Bay. Features 4 bathrooms, 1467 sqft of living space. Perfect for families."
LST-005222,5BR Penthouse in Ranches Heights,penthouse,5,7,2833,6949578,2453,Arabian Ranches,Ranches Heights,Select Group,Abdullah Al Muhairi,withdrawn,2025-02-07,2025-08-31,1645,False,0,True,True,True,True,"Beautiful 5-bedroom penthouse in prestigious Ranches Heights, Arabian Ranches. Features 7 bathrooms, 2833 sqft of living space. Perfect for families."
LST-005223,4BR Townhouse in Ranches Views,townhouse,4,6,1638,2208488,1348,Arabian Ranches,Ranches Views,Deyaar Development,Jennifer Smith,active,2025-08-19,2025-08-31,1092,True,3,True,True,False,True,"Beautiful 4-bedroom townhouse in prestigious Ranches Views, Arabian Ranches. Features 6 bathrooms, 1638 sqft of living space. Perfect for families."
LST-005224,1BR Studio in Hills Residences,studio,1,1,1949,1500000,769,Emirates Hills,Hills Residences,Dubai Properties,Ali Hassan,sold,2025-03-25,2025-08-31,728,False,0,False,False,False,False,"Beautiful 1-bedroom studio in prestigious Hills Residences, Emirates Hills. Features 1 bathrooms, 1949 sqft of living space. Perfect for professionals."
LST-005225,0BR Studio in DIFC Residences,studio,0,0,802,744066,927,DIFC,DIFC Residences,Select Group,David Wilson,active,2024-11-07,2025-08-31,715,True,0,True,True,False,False,"Beautiful 0-bedroom studio in prestigious DIFC Residences, DIFC. Features 0 bathrooms, 802 sqft of living space. Perfect for professionals."
LST-005226,2BR Townhouse in Bay Heights,townhouse,2,4,1937,3356472,1732,Business Bay,Bay Heights,Nakheel,Sarah Johnson,under_contract,2025-01-24,2025-08-31,1607,False,2,False,True,True,False,"Beautiful 2-bedroom townhouse in prestigious Bay Heights, Business Bay. Features 4 bathrooms, 1937 sqft of living space. Perfect for professionals."
LST-005227,4BR Penthouse in DIFC Views,penthouse,4,4,2218,6207958,2798,DIFC,DIFC Views,Deyaar Development,Mohammed Al Rashid,sold,2025-01-09,2025-08-31,1473,True,3,True,True,False,True,"Beautiful 4-bedroom penthouse in prestigious DIFC Views, DIFC. Features 4 bathrooms, 2218 sqft of living space. Perfect for families."
LST-005228,4BR Apartment in DIFC Views,apartment,4,6,2365,3211646,1357,DIFC,DIFC Views,Al Habtoor Group,Omar Al Zaabi,active,2025-04-15,2025-08-31,681,False,2,False,False,True,True,"Beautiful 4-bedroom apartment in prestigious DIFC Views, DIFC. Features 6 bathrooms, 2365 sqft of living space. Perfect for families."
LST-005229,6BR Villa in Jumeirah Residences,villa,6,6,2859,5831830,2039,Jumeirah,Jumeirah Residences,Binghatti Developers,Ahmed Al Mansouri,under_contract,2025-03-03,2025-08-31,1430,True,1,True,True,True,True,"Beautiful 6-bedroom villa in prestigious Jumeirah Residences, Jumeirah. Features 6 bathrooms, 2859 sqft of living space. Perfect for families."
LST-005230,5BR Villa in Palm Heights,villa,5,5,2010,4882676,2429,Palm Jumeirah,Palm Heights,Union Properties,David Wilson,withdrawn,2024-09-21,2025-08-31,251,True,2,False,False,False,False,"Beautiful 5-bedroom villa in prestigious Palm Heights, Palm Jumeirah. Features 5 bathrooms, 2010 sqft of living space. Perfect for families."
LST-005231,1BR Studio in Palm Gardens,studio,1,2,1347,1500000,1113,Palm Jumeirah,Palm Gardens,Dubai Properties,Ahmed Al Mansouri,sold,2024-09-12,2025-08-31,323,False,1,True,False,False,True,"Beautiful 1-bedroom studio in prestigious Palm Gardens, Palm Jumeirah. Features 2 bathrooms, 1347 sqft of living space. Perfect for professionals."
LST-005232,5BR Townhouse in JBR Views,townhouse,5,6,3040,4104239,1350,JBR,JBR Views,Nakheel,Sarah Johnson,under_contract,2024-10-21,2025-08-31,640,True,2,True,True,True,False,"Beautiful 5-bedroom townhouse in prestigious JBR Views, JBR. Features 6 bathrooms, 3040 sqft of living space. Perfect for families."
LST-005233,6BR Penthouse in JBR Views,penthouse,6,6,3440,7031338,2043,JBR,JBR Views,Dubai Properties,David Wilson,sold,2024-12-01,2025-08-31,1880,True,2,True,True,False,False,"Beautiful 6-bedroom penthouse in prestigious JBR Views, JBR. Features 6 bathrooms, 3440 sqft of living space. Perfect for families."
LST-005234,5BR Penthouse in Hills Central,penthouse,5,6,2317,3923872,1693,Emirates Hills,Hills Central,Nakheel,David Wilson,sold,2025-08-05,2025-08-31,1793,True,0,False,True,True,True,"Beautiful 5-bedroom penthouse in prestigious Hills Central, Emirates Hills. Features 6 bathrooms, 2317 sqft of living space. Perfect for families."
LST-005235,0BR Studio in Jumeirah Central,studio,0,0,1477,1147358,776,Jumeirah,Jumeirah Central,Damac Properties,Amanda Davis,withdrawn,2024-11-17,2025-08-31,687,False,0,False,True,False,False,"Beautiful 0-bedroom studio in prestigious Jumeirah Central, Jumeirah. Features 0 bathrooms, 1477 sqft of living space. Perfect for professionals."
LST-005236,1BR Studio in Ranches Views,studio,1,3,806,845288,1048,Arabian Ranches,Ranches Views,Deyaar Development,Fatima Al Qassimi,sold,2025-05-27,2025-08-31,1210,False,3,False,False,False,True,"Beautiful 1-bedroom studio in prestigious Ranches Views, Arabian Ranches. Features 3 bathrooms, 806 sqft of living space. Perfect for professionals."
LST-005237,7BR Villa in Palm Residences,villa,7,7,3167,5100234,1610,Palm Jumeirah,Palm Residences,Nakheel,Ahmed Al Mansouri,active,2025-01-03,2025-08-31,374,False,2,False,True,False,True,"Beautiful 7-bedroom villa in prestigious Palm Residences, Palm Jumeirah. Features 7 bathrooms, 3167 sqft of living space. Perfect for families."
LST-005238,5BR Townhouse in JBR Views,townhouse,5,5,3075,3820641,1242,JBR,JBR Views,Deyaar Development,David Wilson,active,2024-09-12,2025-08-31,223,True,1,True,True,False,True,"Beautiful 5-bedroom townhouse in prestigious JBR Views, JBR. Features 5 bathrooms, 3075 sqft of living space. Perfect for families."
LST-005239,3BR Penthouse in Downtown Views,penthouse,3,4,1635,5568222,3405,Downtown Dubai,Downtown Views,Al Habtoor Group,Amanda Davis,withdrawn,2025-06-01,2025-08-31,1789,True,0,True,True,False,False,"Beautiful 3-bedroom penthouse in prestigious Downtown Views, Downtown Dubai. Features 4 bathrooms, 1635 sqft of living space. Perfect for families."
LST-005240,7BR Villa in JBR Views,villa,7,9,2859,6089911,2130,JBR,JBR Views,Meraas,Abdullah Al Muhairi,sold,2024-11-27,2025-08-31,605,True,3,False,True,True,False,"Beautiful 7-bedroom villa in prestigious JBR Views, JBR. Features 9 bathrooms, 2859 sqft of living space. Perfect for families."
LST-005241,3BR Penthouse in Ranches Heights,penthouse,3,5,2588,4135422,1597,Arabian Ranches,Ranches Heights,Binghatti Developers,Ali Hassan,under_contract,2025-01-17,2025-08-31,739,True,2,False,False,True,True,"Beautiful 3-bedroom penthouse in prestigious Ranches Heights, Arabian Ranches. Features 5 bathrooms, 2588 sqft of living space. Perfect for families."
LST-005242,2BR Townhouse in Marina Promenade,townhouse,2,4,1415,2165798,1530,Dubai Marina,Marina Promenade,Azizi Developments,Rachel Green,under_contract,2024-12-28,2025-08-31,246,True,3,False,True,True,False,"Beautiful 2-bedroom townhouse in prestigious Marina Promenade, Dubai Marina. Features 4 bathrooms, 1415 sqft of living space. Perfect for professionals."
LST-005243,0BR Studio in Jumeirah Residences,studio,0,2,630,375728,596,Jumeirah,Jumeirah Residences,Binghatti Developers,Ali Hassan,active,2024-11-01,2025-08-31,971,False,1,False,False,True,True,"Beautiful 0-bedroom studio in prestigious Jumeirah Residences, Jumeirah. Features 2 bathrooms, 630 sqft of living space. Perfect for professionals."
LST-005244,4BR Villa in Downtown Views,villa,4,5,2641,4364647,1652,Downtown Dubai,Downtown Views,Emaar Properties,Jennifer Smith,active,2024-11-13,2025-08-31,108,True,1,True,False,True,False,"Beautiful 4-bedroom villa in prestigious Downtown Views, Downtown Dubai. Features 5 bathrooms, 2641 sqft of living space. Perfect for families."
LST-005245,2BR Apartment in The Residences,apartment,2,3,2557,2365739,925,Downtown Dubai,The Residences,Damac Properties,Jennifer Smith,sold,2025-01-13,2025-08-31,1292,True,0,True,True,True,False,"Beautiful 2-bedroom apartment in prestigious The Residences, Downtown Dubai. Features 3 bathrooms, 2557 sqft of living space. Perfect for professionals."
LST-005246,3BR Apartment in Downtown Views,apartment,3,4,1168,1200667,1027,Downtown Dubai,Downtown Views,Select Group,Amanda Davis,active,2025-04-12,2025-08-31,1140,True,2,True,True,True,True,"Beautiful 3-bedroom apartment in prestigious Downtown Views, Downtown Dubai. Features 4 bathrooms, 1168 sqft of living space. Perfect for families."
LST-005247,5BR Villa in Marina Shores,villa,5,6,2553,3717385,1456,Dubai Marina,Marina Shores,Binghatti Developers,Mohammed Al Rashid,active,2025-01-19,2025-08-31,357,True,1,True,False,False,True,"Beautiful 5-bedroom villa in prestigious Marina Shores, Dubai Marina. Features 6 bathrooms, 2553 sqft of living space. Perfect for families."
LST-005248,3BR Penthouse in JBR Gardens,penthouse,3,5,1946,4444475,2283,JBR,JBR Gardens,Select Group,Ahmed Al Mansouri,under_contract,2024-10-17,2025-08-31,63,True,0,True,False,True,True,"Beautiful 3-bedroom penthouse in prestigious JBR Gardens, JBR. Features 5 bathrooms, 1946 sqft of living space. Perfect for families."
LST-005249,5BR Penthouse in Downtown Views,penthouse,5,6,2199,6278731,2855,Downtown Dubai,Downtown Views,Omniyat,Sarah Johnson,sold,2025-02-04,2025-08-31,1852,True,2,False,False,False,True,"Beautiful 5-bedroom penthouse in prestigious Downtown Views, Downtown Dubai. Features 6 bathrooms, 2199 sqft of living space. Perfect for families."
LST-005250,1BR Apartment in Ranches Heights,apartment,1,2,1014,1157079,1141,Arabian Ranches,Ranches Heights,Union Properties,Michael Brown,withdrawn,2025-03-22,2025-08-31,1174,False,0,True,False,False,True,"Beautiful 1-bedroom apartment in prestigious Ranches Heights, Arabian Ranches. Features 2 bathrooms, 1014 sqft of living space. Perfect for professionals."
LST-005251,4BR Townhouse in Hills Central,townhouse,4,6,3003,3395343,1130,Emirates Hills,Hills Central,Sobha Realty,Ahmed Al Mansouri,under_contract,2025-05-24,2025-08-31,1620,False,2,True,False,False,False,"Beautiful 4-bedroom townhouse in prestigious Hills Central, Emirates Hills. Features 6 bathrooms, 3003 sqft of living space. Perfect for families."
LST-005252,4BR Apartment in DIFC Views,apartment,4,6,2274,2547498,1120,DIFC,DIFC Views,Dubai Properties,Aisha Al Falasi,withdrawn,2025-01-29,2025-08-31,61,False,3,True,False,False,True,"Beautiful 4-bedroom apartment in prestigious DIFC Views, DIFC. Features 6 bathrooms, 2274 sqft of living space. Perfect for families."
LST-005253,1BR Studio in Marina Gate,studio,1,2,768,767509,999,Dubai Marina,Marina Gate,Nakheel,Emily Chen,sold,2024-11-10,2025-08-31,806,True,3,False,False,False,True,"Beautiful 1-bedroom studio in prestigious Marina Gate, Dubai Marina. Features 2 bathrooms, 768 sqft of living space. Perfect for professionals."
LST-005254,1BR Studio in The Residences,studio,1,3,934,862896,923,Downtown Dubai,The Residences,Deyaar Development,Lisa Thompson,under_contract,2025-03-06,2025-08-31,281,False,0,False,False,True,False,"Beautiful 1-bedroom studio in prestigious The Residences, Downtown Dubai. Features 3 bathrooms, 934 sqft of living space. Perfect for professionals."
LST-005255,2BR Townhouse in Marina Promenade,townhouse,2,3,2256,3497075,1550,Dubai Marina,Marina Promenade,Omniyat,Emily Chen,under_contract,2025-05-28,2025-08-31,806,True,2,False,False,True,True,"Beautiful 2-bedroom townhouse in prestigious Marina Promenade, Dubai Marina. Features 3 bathrooms, 2256 sqft of living space. Perfect for professionals."
LST-005256,1BR Studio in Burj Views,studio,1,3,826,791087,957,Downtown Dubai,Burj Views,Union Properties,Emily Chen,active,2025-04-21,2025-08-31,254,True,0,False,True,True,False,"Beautiful 1-bedroom studio in prestigious Burj Views, Downtown Dubai. Features 3 bathrooms, 826 sqft of living space. Perfect for professionals."
LST-005257,1BR Studio in Palm Heights,studio,1,1,2165,1500000,692,Palm Jumeirah,Palm Heights,Select Group,Omar Al Zaabi,under_contract,2025-01-17,2025-08-31,470,True,3,True,True,True,False,"Beautiful 1-bedroom studio in prestigious Palm Heights, Palm Jumeirah. Features 1 bathrooms, 2165 sqft of living space. Perfect for professionals."
LST-005258,1BR Studio in Palm Vista,studio,1,2,2283,1500000,657,Palm Jumeirah,Palm Vista,Dubai Properties,Khalid Al Suwaidi,withdrawn,2025-02-23,2025-08-31,657,False,1,True,True,False,True,"Beautiful 1-bedroom studio in prestigious Palm Vista, Palm Jumeirah. Features 2 bathrooms, 2283 sqft of living space. Perfect for professionals."
LST-005259,0BR Studio in DIFC Central,studio,0,0,524,383981,732,DIFC,DIFC Central,Meraas,Mohammed Al Rashid,withdrawn,2024-11-18,2025-08-31,1788,False,2,True,False,False,True,"Beautiful 0-bedroom studio in prestigious DIFC Central, DIFC. Features 0 bathrooms, 524 sqft of living space. Perfect for professionals."
LST-005260,7BR Villa in Downtown Views,villa,7,9,2725,3637560,1334,Downtown Dubai,Downtown Views,Deyaar Development,Jennifer Smith,under_contract,2025-08-06,2025-08-31,1839,False,1,False,False,False,True,"Beautiful 7-bedroom villa in prestigious Downtown Views, Downtown Dubai. Features 9 bathrooms, 2725 sqft of living space. Perfect for families."
