id,property_id,agent_id,listing_title,listing_description,listing_price,listing_type,status,featured,views_count,inquiries_count,created_date,last_updated,expiry_date,commission_rate
249,348,33,Beautiful Villa in Downtown Dubai,"Repellat deserunt aspernatur sunt quam libero doloribus. Exercitationem laborum dolore corporis debitis eaque. Impedit et quae odio explicabo. Sed consequatur nesciunt temporibus.
Fugit iste quaerat rem delectus. Officia quam laboriosam maxime doloribus.
Provident commodi incidunt laborum incidunt aperiam accusantium. Vero eaque quisquam itaque molestias repellat similique.
Et sint voluptatem dolorum molestias.",10892602,Sale,Off Market,True,126,9,2025-08-23,2025-08-19,2025-08-24,2.35
250,34,1,Beautiful Villa in Downtown Dubai,"Sequi animi possimus dolor dolorum et.
Ea rem voluptatibus unde saepe aliquid tempore officia. Vitae eum asperiores accusamus debitis deserunt.
Quis itaque maxime possimus. Quo optio maxime magnam consectetur odio deserunt. Quibusdam delectus sunt doloribus totam nostrum unde.
Ex nihil incidunt quos. Qui illo animi dolorem labore beatae. Nostrum voluptas nihil hic labore.
Ipsa dolore nam est ipsum illo itaque nam. Accusantium aliquid quo assumenda unde aliquid mollitia omnis.",1964835,Rent,Sold,True,157,36,2025-08-23,2025-08-13,2025-08-24,4.21
251,463,81,Beautiful Villa in Downtown Dubai,"Red grow student still environment others those. Least class manager western.
Nearly military century information weight fast. Sure issue dream. Politics message law daughter stay serious.
Everything production successful fund short church. City me himself garden camera charge. Could community doctor according.
Politics hundred different only age parent cold whether. Skill interest listen member great price. Reality life successful environmental rate data.",13884270,Sale,Under Contract,True,93,37,2025-08-23,2025-08-17,2025-08-24,3.68
252,123,37,Beautiful Apartment in Palm Jumeirah,"Sea deep food form miss painting. Owner international use catch blue past prove little. Professional begin rise candidate more choose gas.
Month trial no Republican. Be training away trouble green pressure look professor. Return prevent table for.
Baby they look often spring source weight. Card answer sound true third after.
Star each remain him manager respond lot. Trade front ball investment course. Race capital nature treatment.",4705257,Lease,Rented,True,563,19,2025-08-23,2025-07-31,2025-08-24,4.15
253,466,99,Beautiful Villa in Downtown Dubai,"Possimus harum et repudiandae sint. Earum voluptatem ullam est quas magnam. Enim labore ducimus ipsum itaque. Quos ea commodi voluptates.
Cum consectetur animi autem ipsum. Dolorem facere vero ad nemo. Repellat veniam sit ad officiis.
Neque laborum omnis ipsum totam quidem modi. Quas aspernatur eaque iste sint cupiditate praesentium.
Delectus dolor libero repellendus. Reprehenderit rerum esse adipisci eos. Omnis inventore illum vero odio.",5863475,Lease,Rented,True,548,34,2025-08-23,2025-07-29,2025-08-24,3.53
254,260,88,Beautiful Villa in Downtown Dubai,"In similique non quam commodi. Nostrum aliquid occaecati ab exercitationem amet. Quam dolorem itaque enim perferendis accusamus.
Recusandae porro rem. Quisquam accusamus ratione sapiente. Id praesentium ex asperiores perspiciatis.
Voluptates corrupti commodi doloribus amet laborum. Laboriosam at quam nam labore nulla.
Molestias earum corporis expedita similique maxime. Magni natus atque dolorem fugit maxime voluptate.",13426006,Rent,Rented,True,317,48,2025-08-23,2025-07-27,2025-08-24,4.27
255,492,19,Beautiful Villa in Downtown Dubai,"Magazine form everything unit small.
Threat contain throughout. Raise commercial deal by agreement effect. Sign today far detail it. Represent sign main find economy smile wonder.
Letter health expert friend hour. Pm personal kid hotel indicate force save same. Especially perhaps establish pick.
Not respond in turn. Run have today my score why.
Teach draw part art democratic participant.",10063966,Lease,Rented,True,372,24,2025-08-23,2025-08-04,2025-08-24,3.38
256,338,24,Beautiful Apartment in Palm Jumeirah,"Fast cultural explain experience lot his but. Get series low recent teacher table tax.
During heavy point black cold. Everyone better perform operation fund.
Pattern force couple may moment. Quality various choice involve.
Let summer attorney successful allow. Despite bit piece five. Natural fast support rather else Mr. Analysis top car possible control born later production.
Should reason subject age. Happen continue recently baby. Town start only million last.",14429707,Sale,Under Contract,False,87,11,2025-08-23,2025-08-23,2025-08-24,4.55
257,498,16,Beautiful Townhouse in Downtown Dubai,"Century hold which military.
Baby reduce friend office present appear. Up through fly. Them training ability pull capital address when fish. Increase exist increase main boy whether soon.
Color well job beyond collection speech when couple.
Simply idea share wonder Democrat. Quickly middle national well. Hospital strategy that discuss recently.
Resource full cultural soon instead east want popular. Change should itself whom international good.",5599384,Lease,Under Renovation,False,445,4,2025-08-23,2025-07-31,2025-08-24,3.27
258,410,39,Beautiful Villa in Palm Jumeirah,"Commercial paper possible pull cost kitchen. No power foreign born machine popular environmental. Have save choose left green own wrong.
Any interesting point with seven speech. Keep total whether get figure place decide. Prevent hotel nothing realize American room. Speech dark body take computer.
Goal offer window sometimes president often skill. Assume sport expect knowledge. Fight pressure military prevent history.",8508652,Rent,Available,False,392,40,2025-08-23,2025-08-04,2025-08-24,4.75
259,135,41,Beautiful Townhouse in Palm Jumeirah,"Drive leave southern artist. Early institution would possible after meeting.
Treat turn assume before stage.
So strong always country just leg. Once maybe oil before. Person then both if culture save.
Sound small former majority. Hundred able than likely good. Ok discover tell treat medical management. Ask poor small boy.
Game consider middle public indeed. Ever talk price seem power go news environment. Four difficult work road inside expert present.",6096165,Lease,Rented,False,462,42,2025-08-23,2025-08-19,2025-08-24,3.19
260,149,1,Beautiful Townhouse in Downtown Dubai,"Perspiciatis excepturi recusandae libero accusantium necessitatibus quod. Quasi fugiat minus adipisci quos numquam. Occaecati excepturi nobis inventore. Amet amet iste natus quos repellat velit.
Excepturi dicta et reprehenderit recusandae necessitatibus. Dolor nisi ipsum.
Aperiam voluptatibus atque sed neque. Laudantium quia occaecati necessitatibus doloribus voluptatibus. Unde minima excepturi esse exercitationem voluptatum quae eaque.",1854766,Sale,Rented,False,358,30,2025-08-23,2025-08-23,2025-08-24,4.37
261,227,3,Beautiful Apartment in Dubai Marina,"Omnis doloribus id molestias cupiditate cupiditate sunt. Sed ratione maxime saepe beatae nam ipsum. Ea earum exercitationem occaecati quo nobis iure.
Quisquam quod enim error delectus modi doloremque. Non ea amet. Maiores omnis dignissimos vero voluptas repellendus sunt. Quis pariatur quia earum porro.
Provident delectus rem sequi molestiae. Qui autem reiciendis hic quaerat ipsa. Repellat reprehenderit facere rerum minima enim.",6685573,Lease,Off Market,True,265,8,2025-08-23,2025-08-10,2025-08-24,2.29
262,311,27,Beautiful Villa in Dubai Marina,"Peace design everyone behind. Standard this manager lay turn ten. Father parent money oil future fight respond reason.
Seem bank really evening throughout enough often. Collection certain economic our art pattern measure. Simply our way evidence ok figure.
Police money cold place. Team expect street method wonder. Gun Republican help plan lawyer do. Security she win require half.
Establish player avoid traditional color. Yet politics project board. Message wife if about carry service.",6531700,Lease,Under Renovation,True,901,46,2025-08-23,2025-07-27,2025-08-24,4.89
263,421,19,Beautiful Townhouse in Dubai Marina,"Error sequi harum dolor velit. Mollitia excepturi est. Ducimus fugit assumenda corrupti corrupti quo nostrum numquam.
Labore natus expedita impedit dolor. Praesentium neque dignissimos quia repellendus placeat neque.
Rem aliquam qui vel. Necessitatibus tenetur dignissimos eos.
Repellat eius illo iusto corporis. Quos dolorum rerum beatae veritatis sint dignissimos. Rem pariatur reprehenderit.
Illum sint unde totam unde deleniti recusandae debitis. Facere odio sed dicta asperiores.",14805251,Rent,Available,False,370,19,2025-08-23,2025-08-04,2025-08-24,4.61
264,412,47,Beautiful Apartment in Dubai Marina,"Many charge break trade. When not check together. Important summer public together though example price activity.
My audience man other wait test. Theory middle crime sport suddenly most standard.
Job body finish green science. Seven list eat offer.
Talk business type they visit book movement even. Democrat assume every have.
Opportunity you his myself central. Impact Mrs anything see democratic action. That wish too smile provide represent chance.",6052171,Rent,Under Contract,True,207,16,2025-08-23,2025-07-31,2025-08-24,3.98
265,440,72,Beautiful Villa in Palm Jumeirah,"Culpa rerum iste sint. Minima pariatur assumenda quia ipsum at reprehenderit.
Consectetur quasi tenetur cupiditate accusamus. Iste in velit. Culpa doloribus facilis dolor.
Asperiores architecto deserunt in sequi voluptatem. Nisi consequatur incidunt doloribus cupiditate asperiores. Ullam esse provident nemo nisi beatae magnam.
Corrupti dolorem ipsam omnis magni maiores. Ex culpa voluptas modi. Eum esse labore eius nostrum.
Labore dolorum eum quae. Porro vitae unde sed porro.",3771211,Sale,Under Construction,True,561,21,2025-08-23,2025-08-16,2025-08-24,4.15
266,282,3,Beautiful Villa in Palm Jumeirah,"Investment will film size. Large authority result then play. Majority leg reduce act heart turn magazine glass. Design information break mission sort.
Image onto sure team. Moment industry big scene list share. Both cup style myself doctor fast front.
Scene know attention they down catch yes. Operation reveal reality suggest four former.
Performance system interview make. Blue safe property value cup. Be hair like often ever lose eat.",9662759,Sale,Sold,True,518,15,2025-08-23,2025-08-01,2025-08-24,3.5
267,108,90,Beautiful Townhouse in Dubai Marina,"Herself contain challenge much sister might across. Book right hundred.
Lot from particular produce clearly. Whatever contain improve board.
Decade to face half ten music. Consider follow threat factor indicate group.
Image however value small eye finish firm. Magazine relationship purpose Congress investment until.
Certain director live ability away term. Enough have add near Democrat. Material reality debate money us skill. Alone mother believe together own.",7813962,Sale,Under Contract,True,3,22,2025-08-23,2025-07-31,2025-08-24,3.27
268,280,75,Beautiful Apartment in Palm Jumeirah,"Marriage particularly day only send financial throughout. Remember particular perform join rich security cup.
Machine time develop. Serve suddenly choose member however soldier opportunity. Top prevent drug design none class road lay.
Generation center think. Pressure accept strong here. Budget impact lawyer small.
North rate while at recognize challenge other the. Anyone own military pattern whom also.",12652115,Rent,Sold,False,842,13,2025-08-23,2025-08-12,2025-08-24,4.52
269,294,59,Beautiful Villa in Dubai Marina,"Staff brother social product age without happen. Table add sure.
Travel language draw season skill me senior. Feeling ten future try win painting sister. Tv risk evidence within song spring figure network.
Project point everyone reach avoid. Boy range score program at common. Particularly consumer provide ok benefit other land professional.
Development head carry dog paper project situation. Develop ever see two.",7065632,Lease,Under Contract,False,98,36,2025-08-23,2025-08-13,2025-08-24,4.36
270,105,99,Beautiful Townhouse in Palm Jumeirah,"Eius reprehenderit veniam similique dolores fuga veniam. Qui recusandae quia quod iste nesciunt dolores. Ad beatae ullam dolor.
Ex minima nobis quaerat quas. Quam esse accusantium quisquam labore exercitationem. Occaecati doloribus aut.
Eveniet optio sunt autem voluptates. Sequi illo quas veniam repellat unde. Quas ipsa reprehenderit cumque nihil.
Reprehenderit ab ipsum maiores quasi dolore tenetur. Veritatis magni minima sit debitis incidunt.
Dignissimos ab doloremque non.",11862760,Sale,Off Market,False,632,22,2025-08-23,2025-08-12,2025-08-24,4.91
